"","PSU","SAMPLE_ID","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","LENGTH_CM","WEIGHT_LB","BFISH","SAMPLE_MEAN_DEPTH_M","Island"
"2259","39214","201709301032EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",101,"Oahu"
"2260","39214","201709301032EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",101,"Oahu"
"2261","39242","201610161527EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",88,"Oahu"
"2262","39242","201610161527EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",88,"Oahu"
"2263","39267","201809251445ROMO","SQSP","Squalus sp.","Green eye shark",66,NA,"BFISH_2018_F",236,"Oahu"
"2264","39271","201911030846JOMO","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",299.0088,"Oahu"
"2265","39319","201709301117EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",211,"Oahu"
"2266","39319","201709301117EDEB","PORC","Tetraodontinae sp.","Balloonfish",18.5,NA,"BFISH_2017_F",211,"Oahu"
"2267","39319","201709301117EDEB","PORC","Tetraodontinae sp.","Balloonfish",19,NA,"BFISH_2017_F",211,"Oahu"
"2268","39332","201602061427EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",349,"Oahu"
"2269","39332","201602061427EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",349,"Oahu"
"2270","39340","201909151552EDEB","HYQU","Hyporthodus quernus","Hapu",48,4.76940223,"BFISH_2019_F",160.02,"Oahu"
"2271","39340","201909151552EDEB","HYQU","Hyporthodus quernus","Hapu",59,8.647716097,"BFISH_2019_F",160.02,"Oahu"
"2272","39383","201602061511EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",382,"Oahu"
"2273","39383","201602061511EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",382,"Oahu"
"2274","39387","201809241003EDEB","SQSP","Squalus sp.","Green eye shark",NA,NA,"BFISH_2018_F",324,"Oahu"
